,location_x,latitude_x,longitude_x,location_y,latitude_y,longitude_y,distance
1447,"Las Vegas, NV, USA",36.171563,-115.1391009,"Hartford, CT, USA",41.7658043,-72.6733723,3685.52
1448,"Las Vegas, NV, USA",36.171563,-115.1391009,"Buffalo, NY, USA",42.88644679999999,-78.8783689,3172.07
1449,"Las Vegas, NV, USA",36.171563,-115.1391009,"Birmingham, AL, USA",33.5185892,-86.8103567,2592.75
1450,"Cincinnati, OH, USA",39.1031182,-84.5120196,"Portland, OR, USA",45.515232,-122.6783853,3186.63
1451,"Cincinnati, OH, USA",39.1031182,-84.5120196,"Seattle, WA, USA",47.6062095,-122.3320708,3165.23
1452,"Cincinnati, OH, USA",39.1031182,-84.5120196,"New York, NY, USA",40.7127753,-74.0059728,913.22
1453,"Cincinnati, OH, USA",39.1031182,-84.5120196,"Los Angeles, CA, USA",34.0522342,-118.2436849,3045.92
1454,"Cincinnati, OH, USA",39.1031182,-84.5120196,"Chicago, IL, USA",41.8781136,-87.6297982,405.8
1455,"Cincinnati, OH, USA",39.1031182,-84.5120196,"Dallas, TX, USA",32.7766642,-96.7969879,1308.91
1456,"Cincinnati, OH, USA",39.1031182,-84.5120196,"Houston, TX, USA",29.7604267,-95.3698028,1436.87
1457,"Cincinnati, OH, USA",39.1031182,-84.5120196,"Washington, DC, USA",38.9071923,-77.0368707,646.1
1458,"Cincinnati, OH, USA",39.1031182,-84.5120196,"Philadelphia, PA, USA",39.9525839,-75.1652215,806.81
1459,"Cincinnati, OH, USA",39.1031182,-84.5120196,"Atlanta, GA, USA",33.748752,-84.38768449999999,595.48
1460,"Cincinnati, OH, USA",39.1031182,-84.5120196,"Miami, FL, USA",25.7616798,-80.1917902,1537.37
1461,"Cincinnati, OH, USA",39.1031182,-84.5120196,"Phoenix, AZ, USA",33.4483771,-112.0740373,2538.74
1462,"Cincinnati, OH, USA",39.1031182,-84.5120196,"Boston, MA, USA",42.3600825,-71.0588801,1188.49
1463,"Cincinnati, OH, USA",39.1031182,-84.5120196,"Riverside, CA, USA",33.9806005,-117.3754942,2973.8
1464,"Cincinnati, OH, USA",39.1031182,-84.5120196,"San Francisco, CA, USA",37.7749295,-122.4194155,3280.82
1465,"Cincinnati, OH, USA",39.1031182,-84.5120196,"Detroit, MI, USA",42.331427,-83.0457538,379.63
1466,"Cincinnati, OH, USA",39.1031182,-84.5120196,"Minneapolis, MN, USA",44.977753,-93.2650108,973.23
1467,"Cincinnati, OH, USA",39.1031182,-84.5120196,"San Diego, CA, USA",32.715738,-117.1610838,3007.58
1468,"Cincinnati, OH, USA",39.1031182,-84.5120196,"Tampa, FL, USA",27.950575,-82.4571776,1254.54
1469,"Cincinnati, OH, USA",39.1031182,-84.5120196,"Denver, CO, USA",39.7392358,-104.990251,1756.63
1470,"Cincinnati, OH, USA",39.1031182,-84.5120196,"Baltimore, MD, USA",39.2903848,-76.6121893,680.86
1471,"Cincinnati, OH, USA",39.1031182,-84.5120196,"St. Louis, MO, USA",38.6270025,-90.1994042,495.16
1472,"Cincinnati, OH, USA",39.1031182,-84.5120196,"Charlotte, NC, USA",35.2270869,-80.8431267,539.75
1473,"Cincinnati, OH, USA",39.1031182,-84.5120196,"Orlando, FL, USA",28.5383832,-81.3789269,1209.64
1474,"Cincinnati, OH, USA",39.1031182,-84.5120196,"San Antonio, TX, USA",29.4251905,-98.4945922,1672.47
1475,"Cincinnati, OH, USA",39.1031182,-84.5120196,"Sacramento, CA, USA",38.5815719,-121.4943996,3181.04
1476,"Cincinnati, OH, USA",39.1031182,-84.5120196,"Pittsburgh, PA, USA",40.44062479999999,-79.9958864,413.57
1477,"Cincinnati, OH, USA",39.1031182,-84.5120196,"Austin, TX, USA",30.267153,-97.7430608,1555.54
1478,"Cincinnati, OH, USA",39.1031182,-84.5120196,"Las Vegas, NV, USA",36.171563,-115.1391009,2703.57
1479,"Cincinnati, OH, USA",39.1031182,-84.5120196,"Cincinnati, OH, USA",39.1031182,-84.5120196,10.0
1480,"Cincinnati, OH, USA",39.1031182,-84.5120196,"Kansas City, MO, USA",39.0997265,-94.5785667,868.2
1481,"Cincinnati, OH, USA",39.1031182,-84.5120196,"Columbus, OH, USA",39.9611755,-82.99879419999999,161.07
1482,"Cincinnati, OH, USA",39.1031182,-84.5120196,"Indianapolis, IN, USA",39.768403,-86.158068,159.55
1483,"Cincinnati, OH, USA",39.1031182,-84.5120196,"Cleveland, OH, USA",41.49932,-81.6943605,357.85
1484,"Cincinnati, OH, USA",39.1031182,-84.5120196,"Nashville, TN, USA",36.1626638,-86.7816016,383.17
1485,"Cincinnati, OH, USA",39.1031182,-84.5120196,"San Jose, CA, USA",37.33874,-121.8852525,3247.71
1486,"Cincinnati, OH, USA",39.1031182,-84.5120196,"Virginia Beach, VA, USA",36.8516437,-75.97921939999999,788.31
1487,"Cincinnati, OH, USA",39.1031182,-84.5120196,"Providence, RI, USA",41.8239891,-71.4128343,1147.43
1488,"Cincinnati, OH, USA",39.1031182,-84.5120196,"Jacksonville, FL, USA",30.3321838,-81.65565099999999,1009.46
1489,"Cincinnati, OH, USA",39.1031182,-84.5120196,"Milwaukee, WI, USA",43.0389025,-87.9064736,521.91
1490,"Cincinnati, OH, USA",39.1031182,-84.5120196,"Raleigh, NC, USA",35.7795897,-78.6381787,636.56
1491,"Cincinnati, OH, USA",39.1031182,-84.5120196,"Oklahoma City, OK, USA",35.4675602,-97.5164276,1218.1
1492,"Cincinnati, OH, USA",39.1031182,-84.5120196,"Memphis, TN, USA",35.1495343,-90.0489801,658.72
1493,"Cincinnati, OH, USA",39.1031182,-84.5120196,"Richmond, VA, USA",37.5407246,-77.4360481,641.07
1494,"Cincinnati, OH, USA",39.1031182,-84.5120196,"Louisville, KY, USA",38.2526647,-85.7584557,143.7
1495,"Cincinnati, OH, USA",39.1031182,-84.5120196,"Salt Lake City, UT, USA",40.7607793,-111.8910474,2332.25
1496,"Cincinnati, OH, USA",39.1031182,-84.5120196,"New Orleans, LA, USA",29.95106579999999,-90.0715323,1137.37
1497,"Cincinnati, OH, USA",39.1031182,-84.5120196,"Hartford, CT, USA",41.7658043,-72.6733723,1043.81
1498,"Cincinnati, OH, USA",39.1031182,-84.5120196,"Buffalo, NY, USA",42.88644679999999,-78.8783689,632.6
1499,"Cincinnati, OH, USA",39.1031182,-84.5120196,"Birmingham, AL, USA",33.5185892,-86.8103567,654.16
1500,"Kansas City, MO, USA",39.0997265,-94.5785667,"Portland, OR, USA",45.515232,-122.6783853,2404.17
1501,"Kansas City, MO, USA",39.0997265,-94.5785667,"Seattle, WA, USA",47.6062095,-122.3320708,2418.55
1502,"Kansas City, MO, USA",39.0997265,-94.5785667,"New York, NY, USA",40.7127753,-74.0059728,1759.86
1503,"Kansas City, MO, USA",39.0997265,-94.5785667,"Los Angeles, CA, USA",34.0522342,-118.2436849,2179.52
1504,"Kansas City, MO, USA",39.0997265,-94.5785667,"Chicago, IL, USA",41.8781136,-87.6297982,663.6
1505,"Kansas City, MO, USA",39.0997265,-94.5785667,"Dallas, TX, USA",32.7766642,-96.7969879,730.84
1506,"Kansas City, MO, USA",39.0997265,-94.5785667,"Houston, TX, USA",29.7604267,-95.3698028,1041.0
1507,"Kansas City, MO, USA",39.0997265,-94.5785667,"Washington, DC, USA",38.9071923,-77.0368707,1513.58
1508,"Kansas City, MO, USA",39.0997265,-94.5785667,"Philadelphia, PA, USA",39.9525839,-75.1652215,1664.46
1509,"Kansas City, MO, USA",39.0997265,-94.5785667,"Atlanta, GA, USA",33.748752,-84.38768449999999,1087.68
1510,"Kansas City, MO, USA",39.0997265,-94.5785667,"Miami, FL, USA",25.7616798,-80.1917902,2000.44
1511,"Kansas City, MO, USA",39.0997265,-94.5785667,"Phoenix, AZ, USA",33.4483771,-112.0740373,1686.05
1512,"Kansas City, MO, USA",39.0997265,-94.5785667,"Boston, MA, USA",42.3600825,-71.0588801,2007.99
1513,"Kansas City, MO, USA",39.0997265,-94.5785667,"Riverside, CA, USA",33.9806005,-117.3754942,2108.33
1514,"Kansas City, MO, USA",39.0997265,-94.5785667,"San Francisco, CA, USA",37.7749295,-122.4194155,2419.86
1515,"Kansas City, MO, USA",39.0997265,-94.5785667,"Detroit, MI, USA",42.331427,-83.0457538,1035.25
1516,"Kansas City, MO, USA",39.0997265,-94.5785667,"Minneapolis, MN, USA",44.977753,-93.2650108,662.52
1517,"Kansas City, MO, USA",39.0997265,-94.5785667,"San Diego, CA, USA",32.715738,-117.1610838,2147.3
1518,"Kansas City, MO, USA",39.0997265,-94.5785667,"Tampa, FL, USA",27.950575,-82.4571776,1669.95
1519,"Kansas City, MO, USA",39.0997265,-94.5785667,"Denver, CO, USA",39.7392358,-104.990251,896.68
1520,"Kansas City, MO, USA",39.0997265,-94.5785667,"Baltimore, MD, USA",39.2903848,-76.6121893,1545.87
1521,"Kansas City, MO, USA",39.0997265,-94.5785667,"St. Louis, MO, USA",38.6270025,-90.1994042,382.74
1522,"Kansas City, MO, USA",39.0997265,-94.5785667,"Charlotte, NC, USA",35.2270869,-80.8431267,1289.47
1523,"Kansas City, MO, USA",39.0997265,-94.5785667,"Orlando, FL, USA",28.5383832,-81.3789269,1689.41
1524,"Kansas City, MO, USA",39.0997265,-94.5785667,"San Antonio, TX, USA",29.4251905,-98.4945922,1134.03
1525,"Kansas City, MO, USA",39.0997265,-94.5785667,"Sacramento, CA, USA",38.5815719,-121.4943996,2323.31
1526,"Kansas City, MO, USA",39.0997265,-94.5785667,"Pittsburgh, PA, USA",40.44062479999999,-79.9958864,1253.76
1527,"Kansas City, MO, USA",39.0997265,-94.5785667,"Austin, TX, USA",30.267153,-97.7430608,1023.67
1528,"Kansas City, MO, USA",39.0997265,-94.5785667,"Las Vegas, NV, USA",36.171563,-115.1391009,1835.4
1529,"Kansas City, MO, USA",39.0997265,-94.5785667,"Cincinnati, OH, USA",39.1031182,-84.5120196,868.2
1530,"Kansas City, MO, USA",39.0997265,-94.5785667,"Kansas City, MO, USA",39.0997265,-94.5785667,10.0
1531,"Kansas City, MO, USA",39.0997265,-94.5785667,"Columbus, OH, USA",39.9611755,-82.99879419999999,997.02
1532,"Kansas City, MO, USA",39.0997265,-94.5785667,"Indianapolis, IN, USA",39.768403,-86.158068,726.71
1533,"Kansas City, MO, USA",39.0997265,-94.5785667,"Cleveland, OH, USA",41.49932,-81.6943605,1123.57
1534,"Kansas City, MO, USA",39.0997265,-94.5785667,"Nashville, TN, USA",36.1626638,-86.7816016,759.96
1535,"Kansas City, MO, USA",39.0997265,-94.5785667,"San Jose, CA, USA",37.33874,-121.8852525,2384.55
1536,"Kansas City, MO, USA",39.0997265,-94.5785667,"Virginia Beach, VA, USA",36.8516437,-75.97921939999999,1646.33
1537,"Kansas City, MO, USA",39.0997265,-94.5785667,"Providence, RI, USA",41.8239891,-71.4128343,1976.94
1538,"Kansas City, MO, USA",39.0997265,-94.5785667,"Jacksonville, FL, USA",30.3321838,-81.65565099999999,1528.73
1539,"Kansas City, MO, USA",39.0997265,-94.5785667,"Milwaukee, WI, USA",43.0389025,-87.9064736,710.04
1540,"Kansas City, MO, USA",39.0997265,-94.5785667,"Raleigh, NC, USA",35.7795897,-78.6381787,1452.81
1541,"Kansas City, MO, USA",39.0997265,-94.5785667,"Oklahoma City, OK, USA",35.4675602,-97.5164276,480.22
1542,"Kansas City, MO, USA",39.0997265,-94.5785667,"Memphis, TN, USA",35.1495343,-90.0489801,594.98
1543,"Kansas City, MO, USA",39.0997265,-94.5785667,"Richmond, VA, USA",37.5407246,-77.4360481,1503.23
1544,"Kansas City, MO, USA",39.0997265,-94.5785667,"Louisville, KY, USA",38.2526647,-85.7584557,771.12
1545,"Kansas City, MO, USA",39.0997265,-94.5785667,"Salt Lake City, UT, USA",40.7607793,-111.8910474,1485.23
1546,"Kansas City, MO, USA",39.0997265,-94.5785667,"New Orleans, LA, USA",29.95106579999999,-90.0715323,1097.47
1547,"Kansas City, MO, USA",39.0997265,-94.5785667,"Hartford, CT, USA",41.7658043,-72.6733723,1872.31
1548,"Kansas City, MO, USA",39.0997265,-94.5785667,"Buffalo, NY, USA",42.88644679999999,-78.8783689,1380.89
1549,"Kansas City, MO, USA",39.0997265,-94.5785667,"Birmingham, AL, USA",33.5185892,-86.8103567,931.87
1550,"Columbus, OH, USA",39.9611755,-82.99879419999999,"Portland, OR, USA",45.515232,-122.6783853,3264.44
1551,"Columbus, OH, USA",39.9611755,-82.99879419999999,"Seattle, WA, USA",47.6062095,-122.3320708,3232.17
1552,"Columbus, OH, USA",39.9611755,-82.99879419999999,"New York, NY, USA",40.7127753,-74.0059728,766.44
1553,"Columbus, OH, USA",39.9611755,-82.99879419999999,"Los Angeles, CA, USA",34.0522342,-118.2436849,3176.25
1554,"Columbus, OH, USA",39.9611755,-82.99879419999999,"Chicago, IL, USA",41.8781136,-87.6297982,443.57
1555,"Columbus, OH, USA",39.9611755,-82.99879419999999,"Dallas, TX, USA",32.7766642,-96.7969879,1468.55
1556,"Columbus, OH, USA",39.9611755,-82.99879419999999,"Houston, TX, USA",29.7604267,-95.3698028,1597.09
1557,"Columbus, OH, USA",39.9611755,-82.99879419999999,"Washington, DC, USA",38.9071923,-77.0368707,525.15
1558,"Columbus, OH, USA",39.9611755,-82.99879419999999,"Philadelphia, PA, USA",39.9525839,-75.1652215,667.47
1559,"Columbus, OH, USA",39.9611755,-82.99879419999999,"Atlanta, GA, USA",33.748752,-84.38768449999999,701.73
1560,"Columbus, OH, USA",39.9611755,-82.99879419999999,"Miami, FL, USA",25.7616798,-80.1917902,1600.28
1561,"Columbus, OH, USA",39.9611755,-82.99879419999999,"Phoenix, AZ, USA",33.4483771,-112.0740373,2677.94
1562,"Columbus, OH, USA",39.9611755,-82.99879419999999,"Boston, MA, USA",42.3600825,-71.0588801,1033.54
1563,"Columbus, OH, USA",39.9611755,-82.99879419999999,"Riverside, CA, USA",33.9806005,-117.3754942,3105.3
1564,"Columbus, OH, USA",39.9611755,-82.99879419999999,"San Francisco, CA, USA",37.7749295,-122.4194155,3393.75
1565,"Columbus, OH, USA",39.9611755,-82.99879419999999,"Detroit, MI, USA",42.331427,-83.0457538,263.59
1566,"Columbus, OH, USA",39.9611755,-82.99879419999999,"Minneapolis, MN, USA",44.977753,-93.2650108,1008.84
1567,"Columbus, OH, USA",39.9611755,-82.99879419999999,"San Diego, CA, USA",32.715738,-117.1610838,3143.29
1568,"Columbus, OH, USA",39.9611755,-82.99879419999999,"Tampa, FL, USA",27.950575,-82.4571776,1336.44
1569,"Columbus, OH, USA",39.9611755,-82.99879419999999,"Denver, CO, USA",39.7392358,-104.990251,1872.73
1570,"Columbus, OH, USA",39.9611755,-82.99879419999999,"Baltimore, MD, USA",39.2903848,-76.6121893,551.92
1571,"Columbus, OH, USA",39.9611755,-82.99879419999999,"St. Louis, MO, USA",38.6270025,-90.1994042,636.96
1572,"Columbus, OH, USA",39.9611755,-82.99879419999999,"Charlotte, NC, USA",35.2270869,-80.8431267,559.57
1573,"Columbus, OH, USA",39.9611755,-82.99879419999999,"Orlando, FL, USA",28.5383832,-81.3789269,1278.78
1574,"Columbus, OH, USA",39.9611755,-82.99879419999999,"San Antonio, TX, USA",29.4251905,-98.4945922,1833.52
1575,"Columbus, OH, USA",39.9611755,-82.99879419999999,"Sacramento, CA, USA",38.5815719,-121.4943996,3291.52
1576,"Columbus, OH, USA",39.9611755,-82.99879419999999,"Pittsburgh, PA, USA",40.44062479999999,-79.9958864,260.53
1577,"Columbus, OH, USA",39.9611755,-82.99879419999999,"Austin, TX, USA",30.267153,-97.7430608,1716.55
1578,"Columbus, OH, USA",39.9611755,-82.99879419999999,"Las Vegas, NV, USA",36.171563,-115.1391009,2829.48
1579,"Columbus, OH, USA",39.9611755,-82.99879419999999,"Cincinnati, OH, USA",39.1031182,-84.5120196,161.07
1580,"Columbus, OH, USA",39.9611755,-82.99879419999999,"Kansas City, MO, USA",39.0997265,-94.5785667,997.02
1581,"Columbus, OH, USA",39.9611755,-82.99879419999999,"Columbus, OH, USA",39.9611755,-82.99879419999999,10.0
1582,"Columbus, OH, USA",39.9611755,-82.99879419999999,"Indianapolis, IN, USA",39.768403,-86.158068,270.48
1583,"Columbus, OH, USA",39.9611755,-82.99879419999999,"Cleveland, OH, USA",41.49932,-81.6943605,203.3
1584,"Columbus, OH, USA",39.9611755,-82.99879419999999,"Nashville, TN, USA",36.1626638,-86.7816016,536.61
1585,"Columbus, OH, USA",39.9611755,-82.99879419999999,"San Jose, CA, USA",37.33874,-121.8852525,3362.77
1586,"Columbus, OH, USA",39.9611755,-82.99879419999999,"Virginia Beach, VA, USA",36.8516437,-75.97921939999999,702.3
1587,"Columbus, OH, USA",39.9611755,-82.99879419999999,"Providence, RI, USA",41.8239891,-71.4128343,994.83
1588,"Columbus, OH, USA",39.9611755,-82.99879419999999,"Jacksonville, FL, USA",30.3321838,-81.65565099999999,1077.6
1589,"Columbus, OH, USA",39.9611755,-82.99879419999999,"Milwaukee, WI, USA",43.0389025,-87.9064736,532.9
1590,"Columbus, OH, USA",39.9611755,-82.99879419999999,"Raleigh, NC, USA",35.7795897,-78.6381787,602.08
1591,"Columbus, OH, USA",39.9611755,-82.99879419999999,"Oklahoma City, OK, USA",35.4675602,-97.5164276,1369.24
1592,"Columbus, OH, USA",39.9611755,-82.99879419999999,"Memphis, TN, USA",35.1495343,-90.0489801,819.57
1593,"Columbus, OH, USA",39.9611755,-82.99879419999999,"Richmond, VA, USA",37.5407246,-77.4360481,552.24
1594,"Columbus, OH, USA",39.9611755,-82.99879419999999,"Louisville, KY, USA",38.2526647,-85.7584557,304.59
1595,"Columbus, OH, USA",39.9611755,-82.99879419999999,"Salt Lake City, UT, USA",40.7607793,-111.8910474,2438.52
1596,"Columbus, OH, USA",39.9611755,-82.99879419999999,"New Orleans, LA, USA",29.95106579999999,-90.0715323,1285.15
1597,"Columbus, OH, USA",39.9611755,-82.99879419999999,"Hartford, CT, USA",41.7658043,-72.6733723,890.58
1598,"Columbus, OH, USA",39.9611755,-82.99879419999999,"Buffalo, NY, USA",42.88644679999999,-78.8783689,473.0
1599,"Columbus, OH, USA",39.9611755,-82.99879419999999,"Birmingham, AL, USA",33.5185892,-86.8103567,792.6
1600,"Indianapolis, IN, USA",39.768403,-86.158068,"Portland, OR, USA",45.515232,-122.6783853,3027.27
1601,"Indianapolis, IN, USA",39.768403,-86.158068,"Seattle, WA, USA",47.6062095,-122.3320708,3005.75
1602,"Indianapolis, IN, USA",39.768403,-86.158068,"New York, NY, USA",40.7127753,-74.0059728,1035.95
1603,"Indianapolis, IN, USA",39.768403,-86.158068,"Los Angeles, CA, USA",34.0522342,-118.2436849,2906.15
1604,"Indianapolis, IN, USA",39.768403,-86.158068,"Chicago, IL, USA",41.8781136,-87.6297982,265.26
1605,"Indianapolis, IN, USA",39.768403,-86.158068,"Dallas, TX, USA",32.7766642,-96.7969879,1228.89
1606,"Indianapolis, IN, USA",39.768403,-86.158068,"Houston, TX, USA",29.7604267,-95.3698028,1393.4
1607,"Indianapolis, IN, USA",39.768403,-86.158068,"Washington, DC, USA",38.9071923,-77.0368707,789.9
1608,"Indianapolis, IN, USA",39.768403,-86.158068,"Philadelphia, PA, USA",39.9525839,-75.1652215,937.91
1609,"Indianapolis, IN, USA",39.768403,-86.158068,"Atlanta, GA, USA",33.748752,-84.38768449999999,687.64
1610,"Indianapolis, IN, USA",39.768403,-86.158068,"Miami, FL, USA",25.7616798,-80.1917902,1653.29
1611,"Indianapolis, IN, USA",39.768403,-86.158068,"Phoenix, AZ, USA",33.4483771,-112.0740373,2407.85
1612,"Indianapolis, IN, USA",39.768403,-86.158068,"Boston, MA, USA",42.3600825,-71.0588801,1296.38
1613,"Indianapolis, IN, USA",39.768403,-86.158068,"Riverside, CA, USA",33.9806005,-117.3754942,2835.04
1614,"Indianapolis, IN, USA",39.768403,-86.158068,"San Francisco, CA, USA",37.7749295,-122.4194155,3129.95
1615,"Indianapolis, IN, USA",39.768403,-86.158068,"Detroit, MI, USA",42.331427,-83.0457538,386.38
1616,"Indianapolis, IN, USA",39.768403,-86.158068,"Minneapolis, MN, USA",44.977753,-93.2650108,821.8
1617,"Indianapolis, IN, USA",39.768403,-86.158068,"San Diego, CA, USA",32.715738,-117.1610838,2872.82
1618,"Indianapolis, IN, USA",39.768403,-86.158068,"Tampa, FL, USA",27.950575,-82.4571776,1357.43
1619,"Indianapolis, IN, USA",39.768403,-86.158068,"Denver, CO, USA",39.7392358,-104.990251,1606.92
1620,"Indianapolis, IN, USA",39.768403,-86.158068,"Baltimore, MD, USA",39.2903848,-76.6121893,820.03
1621,"Indianapolis, IN, USA",39.768403,-86.158068,"St. Louis, MO, USA",38.6270025,-90.1994042,370.62
1622,"Indianapolis, IN, USA",39.768403,-86.158068,"Charlotte, NC, USA",35.2270869,-80.8431267,688.82
1623,"Indianapolis, IN, USA",39.768403,-86.158068,"Orlando, FL, USA",28.5383832,-81.3789269,1323.32
1624,"Indianapolis, IN, USA",39.768403,-86.158068,"San Antonio, TX, USA",29.4251905,-98.4945922,1608.67
1625,"Indianapolis, IN, USA",39.768403,-86.158068,"Sacramento, CA, USA",38.5815719,-121.4943996,3029.05
1626,"Indianapolis, IN, USA",39.768403,-86.158068,"Pittsburgh, PA, USA",40.44062479999999,-79.9958864,529.28
1627,"Indianapolis, IN, USA",39.768403,-86.158068,"Austin, TX, USA",30.267153,-97.7430608,1490.51
1628,"Indianapolis, IN, USA",39.768403,-86.158068,"Las Vegas, NV, USA",36.171563,-115.1391009,2560.28
1629,"Indianapolis, IN, USA",39.768403,-86.158068,"Cincinnati, OH, USA",39.1031182,-84.5120196,159.55
1630,"Indianapolis, IN, USA",39.768403,-86.158068,"Kansas City, MO, USA",39.0997265,-94.5785667,726.71
1631,"Indianapolis, IN, USA",39.768403,-86.158068,"Columbus, OH, USA",39.9611755,-82.99879419999999,270.48
1632,"Indianapolis, IN, USA",39.768403,-86.158068,"Indianapolis, IN, USA",39.768403,-86.158068,10.0
1633,"Indianapolis, IN, USA",39.768403,-86.158068,"Cleveland, OH, USA",41.49932,-81.6943605,422.92
1634,"Indianapolis, IN, USA",39.768403,-86.158068,"Nashville, TN, USA",36.1626638,-86.7816016,404.65
1635,"Indianapolis, IN, USA",39.768403,-86.158068,"San Jose, CA, USA",37.33874,-121.8852525,3097.88
1636,"Indianapolis, IN, USA",39.768403,-86.158068,"Virginia Beach, VA, USA",36.8516437,-75.97921939999999,944.8
1637,"Indianapolis, IN, USA",39.768403,-86.158068,"Providence, RI, USA",41.8239891,-71.4128343,1260.45
1638,"Indianapolis, IN, USA",39.768403,-86.158068,"Jacksonville, FL, USA",30.3321838,-81.65565099999999,1126.04
1639,"Indianapolis, IN, USA",39.768403,-86.158068,"Milwaukee, WI, USA",43.0389025,-87.9064736,391.78
1640,"Indianapolis, IN, USA",39.768403,-86.158068,"Raleigh, NC, USA",35.7795897,-78.6381787,795.51
1641,"Indianapolis, IN, USA",39.768403,-86.158068,"Oklahoma City, OK, USA",35.4675602,-97.5164276,1107.7
1642,"Indianapolis, IN, USA",39.768403,-86.158068,"Memphis, TN, USA",35.1495343,-90.0489801,617.68
1643,"Indianapolis, IN, USA",39.768403,-86.158068,"Richmond, VA, USA",37.5407246,-77.4360481,796.45
1644,"Indianapolis, IN, USA",39.768403,-86.158068,"Louisville, KY, USA",38.2526647,-85.7584557,172.04
1645,"Indianapolis, IN, USA",39.768403,-86.158068,"Salt Lake City, UT, USA",40.7607793,-111.8910474,2178.39
1646,"Indianapolis, IN, USA",39.768403,-86.158068,"New Orleans, LA, USA",29.95106579999999,-90.0715323,1148.21
1647,"Indianapolis, IN, USA",39.768403,-86.158068,"Hartford, CT, USA",41.7658043,-72.6733723,1155.86
1648,"Indianapolis, IN, USA",39.768403,-86.158068,"Buffalo, NY, USA",42.88644679999999,-78.8783689,699.42
1649,"Indianapolis, IN, USA",39.768403,-86.158068,"Birmingham, AL, USA",33.5185892,-86.8103567,697.37
